surge_mean,sway_mean,VVEL,VDIR,HS1,TP1,DIR1,CVEL0,CDIR0
0.5389345573122529,6.945227511198946,3.50,331.0,2.27,11.50,28.0,0.92,38.0
0.4368662766798419,7.243352109354412,4.20,332.0,2.13,11.30,19.0,0.83,32.0
0.3529799828722003,6.599684831357049,4.00,317.0,2.19,11.10,19.0,0.81,38.0
0.69476153886693,7.689871673254283,4.30,293.0,2.14,11.80,9.0,0.86,32.0
0.23015661923583663,7.339410204216074,4.20,289.0,2.15,12.20,13.0,0.83,28.0
0.3847117615283267,6.346301741765481,4.70,291.0,2.11,12.30,13.0,0.65,40.0
0.5413036350461132,6.65463517654809,4.60,256.0,1.84,12.00,353.0,0.73,39.0
2.2236801725955204,8.90278408695652,5.60,271.0,1.90,11.90,8.0,0.78,40.0
1.569349832674572,7.595610779973649,5.40,250.0,1.79,11.50,10.0,0.69,45.0
-0.24765676811594206,5.4666593715415015,4.70,229.0,2.08,11.10,1.0,0.51,39.0
-0.9594826455862977,3.6732690513833988,3.60,228.0,1.75,11.40,3.0,0.57,58.0
0.5975055296442687,5.829871324110672,5.10,221.0,1.51,10.90,3.0,0.55,55.0
-0.1155612951251647,4.643345529644268,4.70,225.0,1.61,11.80,336.0,0.48,63.0
1.5812656073781293,6.886147093544137,6.00,159.0,1.58,11.10,354.0,0.45,69.0
1.074417855072464,5.72648740974967,5.30,224.0,1.64,11.10,7.0,0.56,72.0
1.6619264729907772,6.784194598155468,6.00,229.0,1.71,11.50,6.0,0.46,76.0
3.002380131752306,9.43168847035573,7.10,193.0,1.80,12.00,2.0,0.32,56.0
1.787275065876153,7.550316242424244,6.40,185.0,2.00,11.50,4.0,0.30,67.0
3.064677716732543,8.94586432806324,7.10,186.0,1.95,5.70,222.0,0.34,93.0
4.173724844532279,9.72539381027668,7.50,167.0,1.89,5.80,211.0,0.50,105.0
4.611280152832674,10.629776689064558,7.60,173.0,2.07,6.10,213.0,0.53,88.0
2.5687059881422925,7.8842549077733866,6.80,191.0,1.75,6.10,222.0,0.38,108.0
4.64467909486166,9.910599425559948,7.70,212.0,2.13,6.30,209.0,0.56,113.0
5.269440488801054,11.816566566534913,8.20,196.0,2.21,6.80,223.0,0.42,107.0
4.7236102793148875,11.105293880105402,8.00,188.0,2.47,6.40,181.0,0.37,107.0
4.092977308300395,10.168812521739131,7.80,189.0,2.19,7.30,216.0,0.35,134.0
4.304531660079051,10.26780160737813,8.00,186.0,2.30,6.90,201.0,0.38,151.0
3.993001980237154,9.606127321475626,7.60,184.0,2.24,7.10,215.0,0.43,123.0
3.2319350895915684,8.503366632411067,7.10,183.0,2.29,7.40,235.0,0.42,115.0
3.970483653491436,9.776992947299078,7.60,196.0,2.22,7.70,229.0,0.39,121.0
4.580113781291173,10.530453833992096,8.10,207.0,2.17,6.20,194.0,0.42,147.0
5.781904351778656,12.607940299077733,8.70,215.0,2.63,7.10,219.0,0.39,143.0
4.462884664031621,9.953165216073781,8.00,205.0,2.98,7.40,210.0,0.47,145.0
3.9814973860342557,8.448255370223979,7.90,217.0,2.45,7.60,203.0,0.61,163.0
4.612500592885375,9.718207772068512,8.30,168.0,2.10,7.70,200.0,0.60,169.0
2.5843647536231886,6.124178932806323,7.10,171.0,2.13,8.50,228.0,0.64,164.0
0.10804249407114623,2.7121876416337285,5.40,186.0,1.86,7.80,228.0,0.61,159.0
1.4018658194993412,6.382513413702241,6.60,214.0,1.84,8.80,234.0,0.39,180.0
-2.4356844624505927,1.9912105138339924,3.80,198.0,1.69,8.90,221.0,0.27,184.0
-0.4097301963109355,4.3384614374176556,5.80,195.0,1.79,8.30,232.0,0.46,206.0
1.0654603570487482,6.417412123847168,6.50,193.0,1.77,7.40,239.0,0.34,199.0
-1.778204744400527,2.6686612819499342,4.40,181.0,1.93,7.80,229.0,0.29,182.0
-1.401372188405797,3.146829903820817,5.00,170.0,1.68,7.00,225.0,0.41,203.0
0.11180698945981554,4.882155826086957,5.90,187.0,1.57,8.90,234.0,0.39,192.0
-1.659461789196311,3.2671660566534912,4.50,178.0,1.70,6.50,225.0,0.14,205.0
-1.5511702279314887,3.707164077733861,4.70,190.0,1.53,8.10,247.0,0.18,264.0
-2.089950532279315,3.3724306930171277,4.60,208.0,1.40,6.90,236.0,0.34,258.0
-3.451654044795784,1.9751328287220025,3.50,186.0,1.40,8.60,259.0,0.37,256.0
-2.5884711475625823,2.9178695638998686,4.00,146.0,1.46,8.30,250.0,0.28,289.0
-3.9960338208168644,3.3083199999999997,2.10,172.0,1.23,7.60,310.0,0.63,350.0
-4.995938194993412,4.127851040843216,1.50,138.0,1.19,8.00,280.0,0.81,341.0
-5.105943869565217,4.474539662714098,1.30,165.0,1.23,7.80,274.0,0.86,342.0
-5.143146418972332,4.336025791831357,0.50,196.0,1.22,6.70,246.0,0.86,344.0
-6.11215856916996,4.012638259552042,1.10,290.0,1.08,8.10,235.0,0.87,329.0
-5.603643479578393,2.998662890645586,0.40,251.0,1.03,8.20,270.0,0.73,332.0
-3.6713055928853753,3.8280845599472992,3.00,292.0,1.04,8.20,265.0,0.63,340.0
-1.9542031264822133,4.473658928853755,4.30,286.0,1.05,7.10,232.0,0.47,344.0
-3.195570872200263,3.6954754953886693,3.60,273.0,1.06,7.40,265.0,0.53,330.0
-4.553223194993412,2.6044600948616603,1.20,177.0,1.07,7.10,233.0,0.60,344.0
-3.0861118300395254,3.8300572608695647,1.90,322.0,1.12,7.80,262.0,0.71,11.0
-2.877450262187088,3.6408451436100124,2.50,321.0,1.23,7.90,268.0,0.63,11.0
-3.07964838339921,3.8755872714097492,2.50,313.0,1.15,8.40,246.0,0.66,4.0
-3.5167725362318842,2.824737018445323,2.40,256.0,1.02,7.90,274.0,0.52,357.0
-3.568705204216074,2.7846624703557312,2.80,205.0,1.02,7.20,305.0,0.47,342.0
-3.207631023715415,2.651865819499341,3.10,174.0,1.27,7.50,242.0,0.38,340.0
-2.671917621870883,3.0195900513833993,3.40,208.0,1.28,8.80,332.0,0.37,2.0
-1.1256018722002634,4.021900247694334,4.70,206.0,1.30,7.80,349.0,0.18,45.0
-0.6371897193675888,4.71736652173913,5.10,213.0,1.40,9.80,358.0,0.16,30.0
-1.2557459354413703,4.055526722002636,4.60,206.0,1.33,10.20,11.0,0.22,22.0
-1.3665088603425561,3.626109949934124,4.30,168.0,1.39,10.10,6.0,0.28,55.0
-0.6846466416337287,3.905423052700923,4.60,139.0,1.47,7.50,295.0,0.36,74.0
-2.695087395256917,1.5844758432147563,1.90,76.0,1.54,7.00,256.0,0.45,62.0
-3.639756189723321,1.452630574440053,0.10,59.0,1.47,6.30,210.0,0.43,34.0
-1.7576293886693015,3.702826934123847,3.90,37.0,1.26,6.40,237.0,0.40,22.0
-0.7889733056653492,5.086976310935441,4.50,26.0,1.23,8.20,341.0,0.51,27.0
-3.718790333333333,1.3653056429512516,1.90,18.0,1.20,6.10,254.0,0.25,7.0
-4.191096808959157,1.4386429209486162,1.90,10.0,1.27,7.40,298.0,0.31,322.0
-3.6806584347826083,1.2465262437417655,2.30,36.0,1.18,8.50,343.0,0.12,280.0
-3.2809210579710144,0.9681947773386035,2.40,5.0,1.20,8.10,336.0,0.23,139.0
-3.7253302542819497,0.7756244940711462,1.60,22.0,1.37,8.60,357.0,0.17,100.0
-2.973401528326745,1.8733312608695651,2.90,26.0,1.34,8.50,346.0,0.18,47.0
-3.8492472674571805,0.7696480856389986,1.60,20.0,1.33,8.80,360.0,0.09,117.0
-3.925813885375494,0.5701987351778657,1.20,48.0,1.41,9.30,350.0,0.14,115.0
-2.001960853754941,2.3708941528326744,3.00,356.0,1.53,8.90,353.0,0.45,66.0
0.11753327931488798,6.16757711198946,5.70,312.0,1.49,8.50,337.0,0.28,352.0
-3.1157247457180497,2.0405344321475622,3.00,281.0,1.43,8.50,332.0,0.18,351.0
-1.837725231884058,3.138207209486166,4.30,240.0,1.47,8.30,344.0,0.09,238.0
-3.589347953886693,1.1898984361001317,2.30,305.0,1.44,8.50,331.0,0.04,236.0
-4.16984047826087,-0.017316412384716727,0.50,14.0,1.35,8.50,344.0,0.27,174.0
-3.405710002635046,0.6519288590250331,1.30,250.0,1.49,8.60,326.0,0.32,90.0
-2.8355948392621873,2.1262085243741766,3.00,231.0,1.42,8.30,306.0,0.25,32.0
-2.8650858550724645,2.1737744584980234,3.30,225.0,1.27,8.50,322.0,0.12,340.0
-1.2616203833992095,3.6772601976284585,4.70,215.0,1.36,7.60,327.0,0.09,168.0
-2.441917907773386,2.56925620685112,3.70,201.0,1.46,14.00,352.0,0.05,323.0
-2.1752314756258233,2.708636750988142,3.90,181.0,1.49,13.10,331.0,0.04,76.0
-1.4445234097496704,3.172570932806325,4.20,173.0,1.57,12.80,314.0,0.25,78.0
-1.9947256864295124,2.5318331963109353,4.00,217.0,1.46,12.80,342.0,0.18,151.0
-2.1386059920948615,2.1953384795783926,3.50,234.0,1.55,12.50,332.0,0.27,92.0
-1.728471226613966,3.0798904914361005,4.00,226.0,1.59,12.30,328.0,0.26,61.0
-0.9911339525691699,4.0931294268774705,4.90,211.0,1.68,12.20,339.0,0.03,135.0
-2.1904509631093543,1.9055265046113308,3.60,180.0,1.56,12.20,353.0,0.28,134.0
-2.286884790513834,1.4196369156785242,2.80,176.0,1.66,11.10,2.0,0.40,100.0
-2.43540681027668,2.0543618168642954,3.20,151.0,1.45,11.80,336.0,0.27,77.0
-2.0611998313570488,2.680655744400527,3.90,183.0,1.41,12.20,331.0,0.13,90.0
-2.6630339604743085,1.0462419934123848,2.50,200.0,1.35,11.30,334.0,0.37,107.0
-3.2259180263504614,0.9286136600790514,1.90,202.0,1.21,7.30,291.0,0.30,92.0
-2.590789897233202,1.6532283346508563,2.80,225.0,1.29,7.20,283.0,0.32,83.0
-3.097396454545455,1.0701258142292491,2.10,159.0,1.34,8.00,283.0,0.30,90.0
-3.271310350461133,-0.17372876679841895,1.70,131.0,1.19,8.30,288.0,0.45,150.0
-2.096934790513834,-0.7735482266139657,1.50,176.0,1.26,7.90,305.0,0.65,127.0
-2.3070413781291172,1.1279612555994731,2.40,309.0,1.29,8.40,296.0,0.46,96.0
-1.5561961923583663,1.420604134387352,2.30,152.0,1.26,7.80,287.0,0.61,85.0
-1.60730431884058,0.22152579314888013,1.50,85.0,1.16,8.10,283.0,0.67,102.0
-0.2994810592885375,1.031291073781291,1.30,86.0,1.25,8.10,276.0,0.85,86.0
-1.6570640988142291,0.7959023227931489,0.10,78.0,1.08,7.80,294.0,0.70,83.0
3.699276370223979,7.735823032938075,6.70,23.0,1.32,7.80,288.0,0.68,100.0
-0.12671064295125165,4.806175383399209,5.00,33.0,1.33,8.20,283.0,0.37,63.0
1.9907296574440054,4.266532437417655,4.50,35.0,1.38,7.50,283.0,0.86,85.0
-0.2591168906455863,3.23217644400527,4.00,1.0,1.31,7.10,302.0,0.60,82.0
-1.0089309828722004,0.39619427009222663,3.30,171.0,1.36,5.70,194.0,0.67,127.0
-2.4527693201581027,0.03647442292490118,2.00,38.0,1.16,5.50,209.0,0.54,125.0
-2.8679993847167324,0.7991774202898551,2.50,16.0,1.09,8.10,258.0,0.37,134.0
-3.6182480882740444,0.33006770355731224,1.90,10.0,1.07,5.40,207.0,0.33,161.0
-3.759285815546772,-0.46999218313570484,1.40,286.0,1.08,8.30,99.0,0.46,169.0
-1.9399941831357048,-0.15944750197628457,3.90,190.0,1.20,7.60,45.0,0.69,171.0
0.07689938076416339,-1.3826783833992093,5.40,196.0,1.28,7.50,299.0,1.01,173.0
1.3551808260869567,1.7860183083003953,6.30,207.0,1.55,8.80,33.0,0.89,168.0
3.942858934123848,4.26169443083004,7.30,198.0,1.94,11.80,45.0,0.94,152.0
4.429665374176548,6.017598902503293,7.90,186.0,1.96,11.80,28.0,0.90,159.0
3.972531333333333,3.303651418972332,7.60,168.0,1.86,11.50,33.0,1.04,162.0
-0.5049143386034256,-2.148163411067194,3.90,127.0,1.61,11.00,31.0,0.92,156.0
-1.8367209275362317,-0.6882027496706191,3.10,137.0,1.63,11.90,50.0,0.68,153.0
-3.044021212121212,-1.3777217140974967,2.30,157.0,1.58,10.90,39.0,0.66,168.0
-3.909345160737813,-2.3542515889328066,1.00,87.0,1.54,10.40,28.0,0.71,177.0
-4.137802015810276,-2.2418778761528326,1.90,53.0,1.37,10.80,25.0,0.75,188.0
-3.313319102766799,-0.600730881422925,3.60,32.0,1.41,10.90,26.0,0.71,196.0
-4.946933163372859,-2.6959721212121215,2.80,26.0,1.43,10.60,20.0,0.91,204.0
-4.915168209486166,-7.305351234519105,1.20,6.0,1.58,10.80,38.0,1.24,192.0
-3.622100504611331,-8.324233450592885,1.40,351.0,1.69,11.60,19.0,1.29,185.0
-2.5873613214756257,-6.910183222661397,2.30,307.0,2.17,11.10,43.0,1.18,178.0
-4.181178907773386,-6.803939454545454,0.90,215.0,2.00,11.10,48.0,1.16,186.0
-3.7535139986824775,-6.3995054387351775,1.30,263.0,1.92,10.60,66.0,1.13,183.0
-4.086659504611331,-3.0312915085639,1.10,255.0,1.85,11.10,36.0,0.79,182.0
-3.152118642951252,0.14141686561264824,3.50,263.0,1.78,7.80,36.0,0.58,193.0
-3.5082455612648222,0.8787344295125165,3.60,247.0,1.99,8.90,43.0,0.51,215.0
-5.241211388669302,-2.7951075520421607,3.30,260.0,2.55,8.30,20.0,0.96,209.0
-4.104399723320158,-2.4328173807641633,2.50,248.0,2.53,8.30,343.0,0.79,195.0
-2.393542577075099,-0.32660796706192363,3.60,252.0,2.51,9.80,7.0,0.61,175.0
-3.7068329986824775,0.4037362529644269,1.00,201.0,2.39,9.30,360.0,0.22,112.0
-4.069389230566535,0.684623932806324,0.90,176.0,2.18,9.10,11.0,0.07,56.0
-2.938872213438735,2.117247587615283,3.10,192.0,1.93,8.80,353.0,0.13,9.0
-2.1739411067193677,2.8218069657444,3.70,179.0,2.13,8.80,1.0,0.19,47.0
-1.1212005085638999,4.035605735177866,4.40,177.0,2.17,8.90,9.0,0.31,50.0
-1.0032318524374177,4.292496168642952,4.50,186.0,2.62,9.80,359.0,0.30,45.0
-0.0803902582345191,5.135594524374176,5.30,190.0,2.46,9.60,352.0,0.22,66.0
-0.04772341633728588,5.258539599472992,5.00,191.0,2.53,9.70,359.0,0.39,54.0
-0.6784066785243743,3.503656758893281,3.80,188.0,2.50,9.60,328.0,0.55,66.0
0.48139912648221345,4.828384154150198,4.90,211.0,2.83,9.80,356.0,0.51,77.0
-0.5035910882740449,3.9112249117259554,4.40,210.0,2.63,9.80,352.0,0.43,75.0
0.20059223188405798,4.5430880171278,5.00,194.0,2.73,9.60,329.0,0.42,80.0
0.7382612187088274,4.575537158102767,5.20,176.0,2.82,9.90,352.0,0.49,96.0
0.7550211027667985,4.950495364953887,5.30,167.0,2.66,9.80,348.0,0.46,90.0
0.3902426245059289,4.4556218471673255,5.20,138.0,2.61,10.20,341.0,0.41,98.0
-0.8160651554677205,2.879180773386034,4.10,130.0,2.47,10.10,323.0,0.43,91.0
-2.184574939393939,2.426877279314888,3.00,76.0,2.29,12.00,335.0,0.39,58.0
-3.166174957839262,1.2579091054018445,1.10,38.0,2.67,11.00,346.0,0.38,63.0
-2.7110779868247694,2.253792201581028,3.30,58.0,2.55,10.60,331.0,0.10,29.0
-2.2255217391304347,2.462797657444005,3.80,56.0,2.61,9.90,330.0,0.06,149.0
-2.9851515467720686,0.7883193254281949,2.60,71.0,2.39,12.20,331.0,0.26,149.0
-1.7258392015810278,2.336891602108037,4.00,73.0,2.16,12.30,329.0,0.25,135.0
-1.5844238853754942,1.2635003583662714,4.00,78.0,2.03,12.30,329.0,0.48,159.0
-1.8750830434782608,0.7592854624505928,3.60,79.0,1.94,10.90,300.0,0.51,159.0
-1.8676103860342559,0.4684376218708827,2.90,53.0,1.96,11.10,326.0,0.52,128.0
-2.767531222661397,0.6324334295125165,2.40,54.0,2.10,9.80,302.0,0.35,134.0
-1.4337267048748354,-3.8451727931488797,2.30,77.0,1.94,9.10,311.0,0.94,158.0
-1.190497324110672,-2.263739971014493,2.60,72.0,1.96,11.40,313.0,0.83,148.0
-1.8775441422924901,-0.4239451198945982,3.00,54.0,1.73,10.90,343.0,0.63,147.0
-2.3839269407114627,-0.74804969828722,2.70,43.0,1.71,10.20,338.0,0.62,156.0
-3.3981842898550725,-2.6446824242424243,1.30,45.0,1.42,9.40,322.0,0.76,172.0
-2.7498579973649537,-2.8697565507246376,1.50,19.0,1.43,9.10,328.0,0.80,163.0
-2.601249747035573,-4.928661662714098,0.70,27.0,1.30,10.20,339.0,0.98,167.0
-2.001717309617918,-5.022917969696969,1.50,26.0,1.43,8.50,310.0,1.01,164.0
-2.3162979314888013,-3.5706009380764163,1.10,24.0,1.41,9.80,331.0,0.87,158.0
-2.7024229169960474,-2.3130200935441367,1.90,30.0,1.36,9.50,316.0,0.76,163.0
-2.4921697588932803,-2.4598889446640313,2.10,36.0,1.28,10.30,358.0,0.79,161.0
-1.9715387509881421,-0.8270148300395257,3.50,27.0,1.25,11.10,343.0,0.72,166.0
-1.763715071146245,-0.40612457707509886,3.90,19.0,1.27,6.50,325.0,0.72,170.0
-2.5625048985507246,-0.09230965217391303,3.80,6.0,1.19,6.40,289.0,0.67,185.0
-2.9015797470355738,-1.862051623188406,3.30,1.0,1.24,12.80,340.0,0.81,183.0
-2.886889956521739,-1.489219325428195,3.70,353.0,1.27,6.30,314.0,0.82,188.0
-3.596182230566534,-2.1592580263504613,2.50,335.0,1.27,5.50,318.0,0.78,185.0
-3.909064823451911,-2.947982640316205,1.40,330.0,1.15,5.50,93.0,0.81,181.0
-2.7818076324110677,-3.5552400263504613,2.70,314.0,1.23,5.90,359.0,0.93,176.0
-3.5979342187088275,-3.618848312252964,1.30,319.0,1.22,6.50,7.0,0.87,177.0
-2.5744626837944664,-3.27473170223979,2.10,301.0,1.27,6.60,345.0,0.87,167.0
-2.8918214584980237,-1.296253723320158,2.80,288.0,1.39,13.80,5.0,0.69,173.0
-1.7687444018445326,0.017308677206851118,4.20,279.0,1.69,12.60,4.0,0.69,175.0
-2.428527700922266,-1.108126606060606,3.80,252.0,1.93,11.80,346.0,0.76,183.0
-3.3318594927536234,-2.031819856389987,2.90,229.0,2.37,11.00,6.0,0.76,185.0
-2.21166423715415,-1.7354835704874834,3.50,198.0,2.09,10.60,8.0,0.79,173.0
-1.9652087417654809,0.05919116864295125,4.00,186.0,1.92,9.60,19.0,0.65,173.0
-0.7901058774703557,0.7449833965744399,5.20,186.0,2.18,12.20,8.0,0.75,179.0
-1.099603951251647,-0.47561279841897225,4.60,200.0,2.38,11.60,353.0,0.78,173.0
1.5379819143610014,4.511141509881424,6.70,240.0,2.11,11.60,6.0,0.67,176.0
2.294206067193676,6.088108138339922,7.10,221.0,2.21,11.40,360.0,0.60,175.0
2.0369091277997367,4.534367649538867,7.10,193.0,1.75,11.30,347.0,0.79,180.0
1.3856160329380764,3.459875667984189,6.80,178.0,1.78,10.90,344.0,0.82,183.0
2.105041860342556,5.09741977997365,7.00,173.0,1.75,11.10,352.0,0.71,175.0
2.5661901304347827,6.075583185770752,7.20,178.0,1.78,11.00,342.0,0.66,173.0
2.26344753886693,5.154870835309618,6.80,183.0,1.78,10.40,347.0,0.67,161.0
2.7528986403162055,6.672341412384717,7.40,189.0,1.45,10.40,339.0,0.66,178.0
1.2476662266139658,4.500181791831357,6.60,217.0,1.48,10.10,350.0,0.67,181.0
3.2078478471673257,7.986330636363637,7.70,200.0,1.43,4.90,199.0,0.60,181.0
3.4753964835309623,7.311164214756259,8.30,193.0,1.63,5.20,186.0,0.86,193.0
2.272979073781291,4.548530209486166,7.70,183.0,1.67,5.60,165.0,0.94,191.0
4.785489343873518,9.243001750988142,8.80,179.0,1.71,5.80,179.0,0.83,188.0
3.777244679841897,6.960747097496706,8.10,180.0,1.86,5.90,189.0,0.83,179.0
3.425212330698287,6.803435748353095,7.70,174.0,1.71,5.80,177.0,0.74,172.0
2.8961839130434783,7.1609071910408435,7.50,182.0,1.56,5.90,177.0,0.63,179.0
2.329853901185771,6.8295439090909085,7.30,183.0,1.56,5.90,175.0,0.60,188.0
3.6926982832674575,9.04611295256917,8.10,181.0,1.68,5.90,194.0,0.61,192.0
1.7069134769433465,6.138316971014493,7.20,172.0,1.91,5.80,188.0,0.65,199.0
1.6867036139657445,5.218713397891963,7.30,153.0,1.85,6.00,190.0,0.78,195.0
-4.3166799222661405,-2.2311181515151515,1.90,95.0,1.59,6.50,179.0,0.75,192.0
-4.320315054018446,-1.7721265546772071,1.00,53.0,1.48,6.20,205.0,0.64,185.0
-3.8086815349143612,-0.8421719762845848,2.60,41.0,1.12,6.20,190.0,0.63,192.0
-4.128192171277997,-1.1561805718050067,2.80,17.0,1.07,6.20,181.0,0.71,200.0
-4.563403869565217,-1.8912804914361,1.90,20.0,0.96,6.20,175.0,0.73,197.0
-4.3514218208168645,-2.630695488801054,1.90,77.0,1.03,6.20,193.0,0.81,191.0
-3.9819872173913042,-1.963547974967062,3.40,33.0,1.08,5.90,193.0,0.87,199.0
-4.1844159183135705,-4.459018280632411,2.60,61.0,1.17,5.60,58.0,1.04,191.0
-2.701126998682477,-4.266636665349143,3.40,62.0,1.28,6.00,145.0,1.05,183.0
-3.0680356284584978,-4.6738358708827406,1.70,57.0,1.47,13.30,11.0,0.98,175.0
-3.326691339920949,-4.936089482213439,1.10,41.0,2.02,12.60,51.0,0.98,176.0
-4.748400677206851,-5.2785108023715415,0.80,330.0,3.49,12.20,36.0,0.98,190.0
-5.115398185770752,-6.818770594202898,0.80,289.0,4.03,12.50,355.0,1.12,196.0
-3.88708214229249,-7.129340043478261,0.20,246.0,3.56,12.50,49.0,1.13,183.0
-3.4223864729907776,-6.713874598155468,0.50,252.0,3.33,12.20,335.0,1.08,183.0
-3.399905836627141,-8.104015515151515,0.20,73.0,3.34,11.30,45.0,1.21,181.0
-2.7083256745718054,-8.394754487483532,0.50,177.0,2.97,11.00,20.0,1.22,177.0
-2.0566480368906457,-5.908191819499341,3.10,146.0,2.70,10.60,23.0,1.12,176.0
-2.168624981554677,-3.4802180421607374,3.60,132.0,2.38,10.80,22.0,0.96,177.0
-3.5359442200263502,0.16765219104084322,2.30,160.0,1.92,10.90,51.0,0.39,177.0
-4.424769612648221,-1.7051944980237155,2.30,107.0,1.96,10.70,31.0,0.71,198.0
-3.9945151515151514,-1.7488911436100132,1.30,126.0,2.00,9.80,39.0,0.63,179.0
-3.159123845849802,-0.5123025876152832,2.20,118.0,2.12,10.60,35.0,0.51,162.0
-2.399594932806324,-1.3882086245059286,2.90,128.0,1.93,10.30,31.0,0.71,164.0
-2.2099584558629775,-2.8107008774703557,2.90,169.0,1.68,10.60,43.0,0.87,168.0
-2.514104073781291,-2.612485621870883,0.80,151.0,1.58,10.70,22.0,0.77,151.0
-1.2539186205533597,1.4163844466403166,4.00,145.0,1.65,10.60,36.0,0.53,142.0
-2.8492616693017125,0.7554408484848485,2.40,151.0,1.85,10.80,34.0,0.36,128.0
-3.653418978919631,-0.2043475849802372,1.80,148.0,2.21,10.60,33.0,0.39,168.0
-2.7176282490118577,-0.2220772595520422,3.00,167.0,2.54,11.40,34.0,0.53,167.0
-1.0058571949934125,1.673201322793149,4.00,174.0,3.84,13.10,36.0,0.45,132.0
1.12362734914361,4.264694026350461,5.90,159.0,3.30,13.10,22.0,0.50,142.0
3.2434518998682473,5.436398079051384,6.90,154.0,2.93,12.50,29.0,0.72,141.0
2.2111577944664034,4.126977619235837,6.20,145.0,2.95,12.80,37.0,0.69,139.0
1.6911860606060602,2.3452590329380762,4.50,130.0,2.85,12.00,53.0,0.81,110.0
-2.381628463768116,0.5538438590250329,1.00,63.0,3.05,12.50,45.0,0.48,96.0
-3.9464017536231886,0.180444325428195,0.30,68.0,2.50,12.00,22.0,0.20,131.0
-3.9508140263504608,-1.5009103359683795,0.10,25.0,2.70,12.50,38.0,0.53,171.0
-3.1932538405797097,-1.8302107246376813,1.50,63.0,2.74,12.00,36.0,0.63,163.0
-2.962976173913044,-2.530661445322793,0.80,32.0,2.56,12.20,55.0,0.72,160.0
-0.851511326745718,-4.231643052700923,1.50,55.0,2.40,11.30,40.0,0.97,146.0
0.6981515177865611,-1.1109526679841897,3.50,67.0,2.13,8.10,74.0,0.92,130.0
1.4038893135704875,2.3833674268774705,5.00,5.0,1.96,11.00,40.0,0.77,123.0
-0.5873908774703558,2.854336832674572,4.50,8.0,1.98,10.30,48.0,0.45,123.0
0.2723661133069828,3.5337775019762843,5.30,11.0,2.67,11.30,56.0,0.48,143.0
-0.7480702990777338,0.10159714756258234,3.30,13.0,3.17,11.50,68.0,0.66,134.0
0.5888742397891962,2.147934575757576,4.40,11.0,3.22,11.50,37.0,0.66,116.0
-2.181783383399209,1.06354779314888,3.10,12.0,3.31,12.80,41.0,0.35,133.0
-0.38558940579710144,2.9339351923583665,4.50,12.0,3.45,12.20,42.0,0.40,119.0
3.4671902358366267,8.040927527009222,6.80,17.0,3.95,13.10,42.0,0.48,106.0
0.9077385810276679,5.408736498023716,5.50,23.0,3.88,13.10,46.0,0.31,97.0
-1.1584256034255598,1.9919117285902506,3.60,7.0,3.81,13.70,40.0,0.40,109.0
0.1209063833992095,2.770646575757575,4.30,360.0,4.26,14.00,41.0,0.50,107.0
-1.0907448537549407,1.7108304993412387,2.80,349.0,4.73,14.00,59.0,0.46,94.0
0.10986938339920953,2.70249922397892,3.40,345.0,4.90,14.60,65.0,0.51,88.0
-0.9541986679841897,2.1285702200263503,2.80,335.0,4.30,14.20,46.0,0.50,83.0
-0.34489060737812915,3.0788951963109357,3.30,309.0,4.06,13.70,40.0,0.57,77.0
-1.6380674308300396,1.4965716732542822,1.10,327.0,3.83,13.70,39.0,0.57,77.0
-0.6243506455862977,2.6512192332015814,2.10,276.0,2.60,12.50,43.0,0.74,69.0
0.6705058577075099,4.560139644268775,4.30,288.0,2.94,13.00,47.0,0.64,72.0
-0.010448040843214752,4.318877234519104,4.60,281.0,2.46,12.60,51.0,0.46,75.0
-0.030166613965744406,3.836291467720685,4.40,267.0,2.53,12.30,38.0,0.51,84.0
1.0263420395256917,3.843403208168643,3.50,265.0,2.29,11.80,41.0,0.84,75.0
0.6611496916996047,4.9878220434782605,4.50,245.0,2.25,12.00,33.0,0.65,67.0
3.0954840263504613,8.750984658761528,6.10,228.0,2.38,11.90,41.0,0.71,59.0
1.0293900118577075,5.501102696969697,4.70,215.0,2.02,11.50,63.0,0.68,63.0
1.3522191027667985,5.906242720685111,4.50,206.0,1.97,6.60,251.0,0.79,59.0
1.7653176903820818,7.583124574440053,5.30,206.0,2.15,6.60,267.0,0.74,45.0
-1.2172119947299078,1.9361163886693016,5.10,244.0,2.06,8.80,223.0,0.61,186.0
2.1618300421607377,6.062322343873518,7.00,227.0,2.44,8.60,228.0,0.59,171.0
2.9961275125164692,7.528773450592886,7.30,226.0,2.19,8.00,240.0,0.53,160.0
1.5281331475625823,4.8703210935441374,6.50,220.0,2.15,8.20,243.0,0.61,166.0
0.9627273030303032,3.892515649538867,6.30,208.0,2.05,8.40,230.0,0.66,173.0
1.4405789591567852,5.3291067391304345,6.60,204.0,1.85,8.50,236.0,0.57,174.0
1.546515226613966,5.827108710144929,6.70,182.0,1.88,8.50,237.0,0.53,177.0
-0.8511380487483531,3.0043825006587612,5.60,177.0,1.73,8.50,220.0,0.60,198.0
2.605360490118577,7.645956963109354,7.70,188.0,1.89,8.20,225.0,0.64,199.0
4.435313259552042,10.660207562582347,8.60,189.0,1.95,6.90,233.0,0.61,201.0
2.4519351106719367,7.455468994729907,7.70,165.0,2.09,6.10,218.0,0.66,202.0
2.7288957496706194,7.769277740447957,8.10,161.0,1.75,4.80,200.0,0.78,208.0
