surge_mean,sway_mean,VVEL,VDIR,HS1,TP1,DIR1,CVEL0,CDIR0,group,case
2.0398273758668517,0.23169212066574205,4.00,197.0,1.05,13.10,294.0,0.66,195.0,1,61
2.0321781692094314,0.2109128030513176,2.80,196.0,1.02,7.60,245.0,0.72,193.0,1,62
2.033395606102635,0.20958880443828018,3.50,181.0,1.03,7.30,285.0,0.72,190.0,1,63
2.036383439667129,0.2469183148404993,3.40,192.0,0.96,7.30,274.0,0.60,192.0,1,64
2.033719588072122,0.2433256393897365,3.00,194.0,0.92,6.70,255.0,0.61,191.0,1,65
2.0371697156726767,0.21575322052704574,4.70,217.0,0.91,7.20,265.0,0.70,188.0,1,66
2.0299946782246883,0.21881893481276002,5.10,209.0,0.95,6.40,237.0,0.68,191.0,1,67
2.0228899029126213,0.2490831650485437,4.70,196.0,1.03,6.80,231.0,0.60,188.0,1,68
2.0259847142857144,0.25700623439667125,4.40,182.0,1.06,6.70,248.0,0.57,192.0,1,69
2.033224557558946,0.24962760610263524,4.90,174.0,1.05,7.00,289.0,0.59,197.0,1,70
2.0385588002773924,0.2460035339805825,3.90,181.0,1.07,6.70,236.0,0.62,198.0,1,71
2.0324545242718446,0.2568113328710125,5.00,162.0,1.05,7.80,254.0,0.57,203.0,1,72
2.036056771151179,0.25534251872399444,4.50,179.0,1.01,7.60,254.0,0.57,192.0,1,73
2.0351123980582524,0.22767274895977807,5.30,184.0,1.08,7.60,254.0,0.67,194.0,1,74
2.0437948377253816,0.21942342857142855,6.70,193.0,1.06,7.80,233.0,0.69,189.0,1,75
2.0367093398058254,0.2648438252427185,6.30,183.0,1.24,7.70,248.0,0.53,184.0,1,76
2.025080585298197,0.2779510554785021,5.80,162.0,1.34,4.40,200.0,0.47,189.0,1,77
2.040319604715673,0.26075717753120664,5.80,158.0,1.43,4.90,198.0,0.59,193.0,1,78
2.035757256588072,0.22599875589459087,6.50,153.0,1.35,5.10,212.0,0.68,194.0,1,79
2.0322868626907074,0.22986340221914006,7.00,152.0,1.42,5.40,180.0,0.66,190.0,1,80
2.0399099084604715,0.241603640776699,6.20,146.0,1.37,5.30,187.0,0.63,185.0,1,81
2.047881001386963,0.230731427184466,5.60,173.0,1.31,11.50,346.0,0.73,179.0,1,82
2.0406686809986128,0.226367705963939,5.50,188.0,1.22,11.30,343.0,0.69,185.0,1,83
2.0216200319001385,0.2644103231622746,6.80,176.0,1.24,11.10,6.0,0.59,194.0,1,84
2.01208466851595,0.28345352981969485,5.70,168.0,1.53,12.00,1.0,0.56,196.0,1,85
2.061100832177531,0.23253366019417476,5.20,166.0,1.40,4.90,209.0,0.69,193.0,1,86
2.0649121220527045,0.20435952704576982,5.40,159.0,1.39,11.50,346.0,0.79,190.0,1,87
2.0218738807212207,0.21611325658807212,5.40,162.0,1.36,12.00,339.0,0.74,188.0,1,88
2.045165782246879,0.2746203495145631,4.60,157.0,1.33,12.20,3.0,0.58,179.0,1,89
2.0274055894590846,0.2659934285714286,3.50,195.0,1.29,12.00,332.0,0.56,181.0,1,90
2.027544764216366,0.22185134812760052,5.20,214.0,1.07,11.50,339.0,0.71,184.0,1,91
2.0434009237170594,0.26458922052704575,5.60,224.0,1.20,11.40,351.0,0.61,180.0,1,92
2.04822427184466,0.2940705367545076,5.30,189.0,1.34,11.30,345.0,0.51,188.0,1,93
2.0441953606102636,0.2617953980582524,5.10,191.0,1.28,11.10,344.0,0.62,192.0,1,94
2.030330936199723,0.18604784743411926,4.90,194.0,1.34,11.30,322.0,0.81,188.0,1,95
2.033766447988904,0.22322095561719837,5.00,187.0,1.27,11.40,4.0,0.75,189.0,1,96
2.0277625117891818,0.26492838973647714,4.80,192.0,1.27,8.20,229.0,0.54,190.0,1,97
2.038759981969487,0.2580847295423024,5.60,203.0,1.29,8.30,228.0,0.55,183.0,1,98
2.031285298196949,0.22646481414701805,5.30,210.0,1.32,11.10,310.0,0.68,189.0,1,99
2.048057502080444,0.2178745256588072,5.00,174.0,1.36,8.10,235.0,0.71,185.0,1,100
2.0417352468793344,0.2713076296809986,3.80,161.0,1.25,10.20,314.0,0.53,189.0,1,101
2.0373483481276007,0.25315510818307907,5.50,174.0,1.34,9.90,312.0,0.59,195.0,1,102
2.0323061192787795,0.2295219680998613,7.00,199.0,1.39,10.40,357.0,0.74,192.0,1,103
2.0307451719833565,0.19737758252427184,5.90,179.0,1.29,8.10,258.0,0.76,198.0,1,104
2.0326625228848823,0.24361802496532597,5.70,184.0,1.30,11.90,327.0,0.68,187.0,1,105
2.0282340832177534,0.2279498169209431,6.50,179.0,1.34,4.70,228.0,0.67,192.0,1,106
2.020624545076283,0.22132640638002776,7.40,172.0,1.40,11.90,318.0,0.72,198.0,1,107
2.014256489597781,0.20824325658807213,7.90,176.0,1.64,4.70,222.0,0.73,193.0,1,108
2.0680665131761446,0.24922683079056865,7.90,162.0,1.84,5.20,207.0,0.65,190.0,1,109
2.0202019986130373,0.24136768377253812,6.60,152.0,1.70,5.40,205.0,0.66,190.0,1,110
2.0515486116504853,0.21897328016643552,7.90,150.0,1.71,5.30,198.0,0.76,188.0,1,111
2.0630616144244103,0.21311050624133146,8.10,142.0,1.79,5.40,195.0,0.74,191.0,1,112
2.0742825589459084,0.22585489042995843,6.80,148.0,1.74,5.40,195.0,0.66,173.0,1,113
2.0446865090152566,0.264734560332871,7.90,171.0,1.64,5.40,187.0,0.53,178.0,1,114
2.054414457697642,0.2827743980582524,7.90,168.0,1.74,5.30,209.0,0.56,196.0,1,115
2.045982077669903,0.27947559916782244,8.30,169.0,1.75,5.30,196.0,0.59,201.0,1,116
2.0143376518723994,0.26704745076282943,7.60,158.0,1.90,5.60,211.0,0.56,200.0,1,117
2.0569408349514564,0.29148846879334256,8.30,151.0,2.02,5.80,196.0,0.59,204.0,1,118
2.0429130332871015,0.18237677808599165,8.70,141.0,1.92,6.50,189.0,0.78,193.0,1,119
2.0429824008321775,0.1911157683772538,8.90,137.0,2.26,6.40,183.0,0.82,186.0,1,120
2.02058640221914,0.3536467545076283,5.90,128.0,1.97,6.70,177.0,0.05,22.0,1,121
2.042415972260749,0.3244779764216366,3.00,82.0,1.57,6.70,203.0,0.07,56.0,1,122
2.028710871012483,0.3364883051317614,2.20,74.0,1.18,11.10,318.0,0.07,34.0,1,123
2.011965711511789,0.3343408959778086,4.90,348.0,1.14,10.90,339.0,0.04,346.0,1,124
2.0055115367545073,0.3283627600554785,0.10,335.0,2.04,5.90,20.0,0.01,225.0,1,125
2.0164520124826626,0.3434113495145631,7.90,338.0,3.10,7.90,30.0,0.04,225.0,1,126
2.010673955617198,0.3143168904299584,7.20,337.0,4.34,9.10,34.0,0.06,261.0,1,127
2.0388190013869623,0.3421306047156727,7.50,350.0,4.33,9.00,50.0,0.11,221.0,1,128
2.0545439029126213,0.32958515395284327,4.90,345.0,3.92,9.40,45.0,0.09,198.0,1,129
1.9932230319001387,0.39122365880721227,5.40,348.0,4.27,14.60,19.0,0.10,163.0,1,130
1.9838053980582524,0.4114715686546464,3.70,340.0,4.30,14.80,29.0,0.11,180.0,1,131
2.0406947780859914,0.3306283883495146,4.80,331.0,5.06,14.40,37.0,0.15,157.0,1,132
1.9638480208044384,0.38123484188626905,4.70,318.0,4.63,13.80,36.0,0.09,131.0,1,133
2.0375591234396673,0.2423388002773925,2.50,232.0,1.89,9.10,324.0,0.66,179.0,1,134
2.0338436366158117,0.26799576282940357,3.10,234.0,1.92,9.50,323.0,0.57,174.0,1,135
2.0334223730929266,0.2811354743411928,0.50,174.0,1.88,10.20,337.0,0.52,165.0,1,136
2.024377235783634,0.2673801484049931,4.90,235.0,1.92,11.40,295.0,0.50,172.0,1,137
2.050479786407767,0.27168606657420247,5.20,242.0,2.07,10.30,304.0,0.53,175.0,1,138
2.0396260291262136,0.30254112205270456,5.00,232.0,2.14,11.50,310.0,0.44,174.0,1,139
2.060793411927878,0.2989040776699029,5.10,232.0,2.09,11.80,290.0,0.37,174.0,1,140
2.0437005631067957,0.2780759112343967,5.40,214.0,2.15,11.60,309.0,0.51,182.0,1,141
2.0520463370319004,0.25052870319001386,5.40,195.0,2.02,10.80,295.0,0.60,179.0,1,142
2.05644799445215,0.25570320943134534,2.20,165.0,2.21,10.40,306.0,0.58,172.0,1,143
2.0501441941747576,0.2925117600554785,3.80,144.0,2.07,10.80,321.0,0.48,163.0,1,144
2.0504004230235786,0.28237211511789184,3.30,206.0,2.00,10.80,299.0,0.45,170.0,1,145
2.0530254868238558,0.2689520832177531,4.90,171.0,1.85,10.00,308.0,0.50,174.0,1,146
2.04808973925104,0.2812488460471567,5.20,162.0,1.73,10.30,286.0,0.46,173.0,1,147
2.054480615811373,0.2960510235783634,4.70,156.0,1.77,10.40,294.0,0.40,179.0,1,148
2.0493559472954233,0.28055419556171984,4.60,87.0,1.66,10.80,300.0,0.46,191.0,1,149
2.0557003717059636,0.26729907212205267,5.30,127.0,1.53,10.90,292.0,0.56,182.0,1,150
2.048700693481276,0.26872152149791956,4.60,111.0,1.51,10.40,310.0,0.55,177.0,1,151
2.05211739667129,0.28305472122052705,4.20,111.0,1.49,10.40,278.0,0.45,178.0,1,152
2.06118634257975,0.30315599861303744,3.90,119.0,1.37,10.10,304.0,0.38,182.0,1,153
2.0478722981969484,0.2903922954230236,4.50,131.0,1.25,10.10,288.0,0.41,181.0,1,154
2.0381122843273234,0.29569981553398056,2.00,103.0,1.23,9.90,304.0,0.40,184.0,1,155
2.0470376796116505,0.29900427184466016,0.10,55.0,1.13,9.80,289.0,0.35,188.0,1,156
2.0342916061026353,0.2974424285714286,2.80,70.0,1.02,9.90,287.0,0.38,192.0,1,157
2.035341238557559,0.29158748266296813,1.50,4.0,0.97,9.80,298.0,0.41,193.0,1,158
2.0399626574202494,0.27813294174757286,0.90,305.0,0.86,10.20,299.0,0.48,187.0,1,159
2.0343218973647708,0.29677875034674067,1.50,9.0,0.81,9.10,277.0,0.38,185.0,1,160
2.036779640776699,0.3024185270457698,4.90,347.0,1.04,9.80,307.0,0.30,188.0,1,161
2.030513145631068,0.29871512482662965,5.30,7.0,1.95,8.80,39.0,0.38,192.0,1,162
2.0466477073509015,0.2874911470180305,4.50,360.0,2.35,8.90,54.0,0.42,188.0,1,163
2.032022173370319,0.2818479126213592,3.00,8.0,2.73,8.70,59.0,0.42,188.0,1,164
2.0767465839112345,0.2784082205270458,4.00,9.0,2.45,10.10,60.0,0.40,190.0,1,165
2.007474350901526,0.29561520665742025,4.00,6.0,2.30,9.70,21.0,0.43,190.0,1,166
2.0484376823855754,0.2795385034674064,6.10,357.0,2.37,9.70,41.0,0.52,183.0,1,167
2.0684397933425798,0.27407065187239943,4.80,2.0,2.62,9.40,49.0,0.49,181.0,1,168
2.065565839112344,0.2846551192787795,5.00,9.0,2.77,9.80,56.0,0.44,187.0,1,169
2.0347648626907073,0.2673061303744799,3.40,9.0,2.73,10.60,33.0,0.55,190.0,1,170
2.0616304701803054,0.27041352981969485,6.80,349.0,2.89,11.30,54.0,0.47,185.0,1,171
2.0473592149791955,0.2664417656033287,5.80,6.0,2.77,11.90,41.0,0.50,186.0,1,172
2.068722496532594,0.28283746463245496,2.30,3.0,2.67,12.60,41.0,0.45,193.0,1,173
2.045377464632455,0.2638767517337032,1.70,345.0,2.68,12.20,32.0,0.49,204.0,1,174
2.022073030513176,0.26589059778085994,3.10,306.0,2.36,11.60,60.0,0.54,191.0,1,175
2.0380400360610262,0.2732644299583912,4.90,120.0,2.51,10.90,26.0,0.60,187.0,1,176
2.0535628030513178,0.2842681386962552,3.20,124.0,2.73,11.60,36.0,0.52,175.0,1,177
2.086038166435506,0.2646141192787795,6.30,56.0,2.29,11.90,75.0,0.51,187.0,1,178
2.067997499306519,0.2582706241331484,6.00,11.0,2.41,10.80,72.0,0.57,188.0,1,179
2.050658901525659,0.254485588072122,4.00,14.0,2.72,12.20,68.0,0.55,187.0,1,180
2.074257718446602,0.2663683897364771,5.70,22.0,2.47,11.90,58.0,0.56,194.0,1,181
2.074975108183079,0.25308228710124825,5.40,19.0,2.53,12.50,96.0,0.54,192.0,1,182
2.0480037905686546,0.3087397642163661,4.70,2.0,2.66,12.30,352.0,0.60,196.0,1,183
1.88842726629681,0.25166884049930655,3.80,358.0,2.75,12.50,8.0,0.68,193.0,1,184
2.0670454923717063,0.2865258224687933,3.90,3.0,2.63,11.80,360.0,0.64,189.0,1,185
2.023381748959778,0.2595683730929265,2.80,351.0,2.59,12.80,33.0,0.65,183.0,1,186
1.9956572968099862,0.2884207600554785,2.60,344.0,2.53,12.80,14.0,0.65,184.0,1,187
2.038586600554785,0.3000450263522885,2.60,149.0,2.58,12.50,16.0,0.66,177.0,1,188
2.01350779889043,0.24934004160887654,2.40,140.0,2.49,12.50,40.0,0.63,175.0,1,189
1.9433848932038833,0.2781797558945909,1.20,333.0,2.35,12.20,4.0,0.59,182.0,1,190
1.9737498335644936,0.25731064493758665,0.70,36.0,2.40,11.50,7.0,0.64,205.0,1,191
2.0160144909847433,0.24710078224687937,0.50,11.0,2.23,13.00,350.0,0.73,198.0,1,192
2.0286786823855754,0.2279532954230236,0.30,11.0,2.20,11.10,18.0,0.75,196.0,1,193
2.036463063800278,0.26291149514563106,1.10,358.0,2.25,12.00,16.0,0.69,192.0,1,194
2.0292918557558948,0.22671349930651877,0.10,63.0,2.43,11.80,27.0,0.73,190.0,1,195
2.0590026893203883,0.24720204160887654,1.30,85.0,2.64,12.20,353.0,0.76,182.0,1,196
2.0426846116504853,0.26507868654646327,0.10,75.0,2.69,12.50,32.0,0.66,172.0,1,197
2.035154556171983,0.25370034812760056,0.20,57.0,2.32,11.90,34.0,0.70,171.0,1,198
2.0528180235783635,0.2590564909847434,0.10,33.0,2.34,12.80,354.0,0.66,186.0,1,199
2.009373159500693,0.32175275728155345,1.40,337.0,2.90,13.30,350.0,0.75,189.0,1,200
1.9698740124826628,0.23256314147018034,1.20,6.0,2.45,12.80,10.0,0.78,184.0,1,201
2.0340982704576973,0.22651049098474338,1.80,319.0,2.78,12.00,3.0,0.81,181.0,1,202
1.957299891816921,0.2642234757281553,0.10,90.0,2.54,13.00,6.0,0.78,180.0,1,203
2.0696670818307905,0.2468213703190014,0.30,54.0,2.35,12.80,359.0,0.66,178.0,1,204
2.036786384188627,0.2588895533980582,3.00,325.0,2.33,12.80,15.0,0.76,179.0,1,205
1.9725344923717059,0.2297856699029126,3.30,357.0,2.65,12.60,7.0,0.79,185.0,1,206
1.999748203883495,0.23636495839112343,3.20,345.0,2.90,13.10,19.0,0.81,188.0,1,207
2.0854457239944524,0.19325719417475729,4.30,318.0,2.65,12.50,51.0,0.72,192.0,1,208
2.0348101026352285,0.3112446158113731,2.10,319.0,2.83,13.30,357.0,0.66,186.0,1,209
2.0204540735090153,0.2782028321775312,2.20,302.0,2.98,13.30,2.0,0.77,191.0,1,210
1.9707875811373095,0.23848223578363387,3.80,296.0,2.70,14.00,353.0,0.71,178.0,1,211
1.9986095325936197,0.1987230957004161,2.10,302.0,2.89,14.00,348.0,0.80,178.0,1,212
1.942751718446602,0.2623522898751734,2.90,304.0,2.89,14.00,353.0,0.73,175.0,1,213
2.025037371705964,0.33269263661581133,2.70,301.0,2.37,14.20,344.0,0.76,176.0,1,214
2.0772872052704576,0.3024893176144244,3.40,285.0,2.69,13.70,359.0,0.60,169.0,1,215
2.0679412565880724,0.3280380388349514,2.90,270.0,2.53,14.40,358.0,0.66,166.0,1,216
2.037621865464632,0.29115067961165053,3.30,258.0,2.55,13.80,26.0,0.60,166.0,1,217
1.8760527364771151,0.3071616490984743,0.60,321.0,3.03,14.40,8.0,0.68,169.0,1,218
2.068700073509015,0.3539625409153953,3.70,261.0,2.69,14.40,347.0,0.56,175.0,1,219
1.9606183176144243,0.29584218030513176,4.40,270.0,3.10,13.80,356.0,0.71,170.0,1,220
2.031442708737864,0.2653644687933426,7.40,284.0,2.77,12.80,24.0,0.57,178.0,1,221
2.032097062413315,0.21874552149791954,6.70,258.0,2.97,13.50,336.0,0.74,189.0,1,222
1.9477894105409157,0.2768744063800277,7.00,259.0,3.26,14.20,18.0,0.93,185.0,1,223
2.0151796449375867,0.22269156449375868,6.40,248.0,3.31,13.10,333.0,0.98,175.0,1,224
2.02232093481276,0.30481145631067963,5.30,234.0,3.38,13.30,359.0,0.90,173.0,1,225
1.9971178987517335,0.16257979334257974,8.40,260.0,3.65,8.40,323.0,0.94,171.0,1,226
2.0607020513176146,0.23354571428571427,8.20,257.0,3.68,8.80,349.0,0.86,174.0,1,227
2.038115758668516,0.23450307212205276,8.00,237.0,3.25,8.10,329.0,0.73,175.0,1,228
2.0170598391123438,0.17115848404993067,6.50,256.0,3.53,8.30,302.0,0.83,157.0,1,229
2.0648340596393893,0.16504482524271846,6.60,243.0,3.33,8.30,287.0,0.85,171.0,1,230
2.0256387947295424,0.21834474618585298,8.30,243.0,3.16,9.10,3.0,0.81,177.0,1,231
2.047414578363384,0.2448560138696255,6.90,236.0,3.20,8.70,326.0,0.72,170.0,1,232
2.012843123439667,0.24969275312066577,6.60,224.0,3.28,9.30,324.0,0.68,169.0,1,233
2.038419346740638,0.20910290846047155,7.10,226.0,2.98,10.10,292.0,0.73,174.0,1,234
2.0492565131761444,0.22293436061026356,8.10,217.0,3.13,9.90,326.0,0.75,181.0,1,235
1.9986767711511788,0.2719755700416089,5.70,166.0,3.03,10.80,320.0,0.67,182.0,1,236
2.0498363217753117,0.2346699916782247,5.30,205.0,3.11,9.10,286.0,0.64,182.0,1,237
2.051885178918169,0.23306775173370317,5.80,217.0,2.55,9.20,287.0,0.65,190.0,1,238
2.0164253231622746,0.2541939805825243,7.10,183.0,2.87,9.80,326.0,0.58,191.0,1,239
2.0480775880721223,0.26792079056865464,1.10,32.0,2.87,10.30,327.0,0.58,198.0,1,240
2.05341660332871,0.2303237697642164,0.70,210.0,2.61,10.60,292.0,0.64,197.0,1,241
2.0440394077669906,0.20876265603328711,3.20,268.0,2.42,9.30,291.0,0.71,189.0,1,242
2.0443178932038837,0.24411110402219138,4.40,274.0,2.27,9.60,286.0,0.61,192.0,1,243
2.066665907073509,0.24542529542302358,5.90,260.0,2.75,8.20,278.0,0.60,191.0,1,244
2.0577184618585296,0.2372171220527046,8.00,261.0,2.78,8.10,276.0,0.61,193.0,1,245
2.0475843855755893,0.16709951872399445,9.10,245.0,3.18,8.10,228.0,0.86,195.0,1,246
2.022197997226075,0.22985536477115115,5.70,225.0,2.90,7.90,229.0,0.71,190.0,1,247
2.0511275714285713,0.21246688072122055,2.60,212.0,2.57,9.10,291.0,0.71,186.0,1,248
2.0599474660194175,0.19783853398058251,8.40,239.0,2.96,7.90,272.0,0.74,177.0,1,249
1.9873331581137306,0.15504606518723996,8.30,241.0,2.67,7.80,17.0,0.87,179.0,1,250
2.057419894590846,0.16613673647711513,4.50,235.0,2.95,8.30,226.0,0.84,176.0,1,251
2.06509086962552,0.2140911983356449,2.10,188.0,2.63,7.70,265.0,0.70,178.0,2,1
2.0494290097087378,0.2322185492371706,3.00,240.0,2.17,8.10,279.0,0.65,188.0,2,2
2.0167062995839116,0.15391036338418862,7.00,276.0,2.34,8.40,300.0,0.87,197.0,2,3
2.0476808626907075,0.14183553120665743,5.80,275.0,2.49,9.10,278.0,0.90,200.0,2,4
2.0575097628294037,0.1609290554785021,7.00,279.0,2.75,9.10,262.0,0.85,190.0,2,5
2.0366790582524272,0.08512628294036062,6.70,275.0,2.65,8.20,259.0,1.02,188.0,2,6
2.0424265936199726,0.1005760638002774,6.40,276.0,3.03,9.10,286.0,0.99,184.0,2,7
2.0674266490984743,0.17214975866851595,4.50,274.0,2.86,8.70,256.0,0.86,175.0,2,8
2.0731697420249655,0.20189499029126212,5.90,277.0,2.80,8.70,260.0,0.76,172.0,2,9
2.0574922829403604,0.198420133148405,8.10,283.0,2.81,8.80,276.0,0.75,180.0,2,10
2.0282894008321772,0.17185603883495149,8.30,284.0,2.74,8.30,215.0,0.87,188.0,2,11
2.0383804937586687,0.1920822191400832,7.90,273.0,3.03,8.50,251.0,0.79,190.0,2,12
2.0734459015256586,0.20474403328710125,5.70,277.0,2.90,9.30,250.0,0.74,182.0,2,13
2.064152238557559,0.1856223037447989,6.90,267.0,2.85,9.10,266.0,0.79,190.0,2,14
2.0649885520110955,0.1556910499306519,7.20,272.0,2.94,9.50,273.0,0.87,188.0,2,15
2.064669349514563,0.1897513259361997,5.50,266.0,3.02,9.40,256.0,0.79,181.0,2,16
2.061975378640777,0.2201044535367545,5.00,277.0,2.70,9.30,262.0,0.68,183.0,2,17
2.061330808599168,0.2206707780859917,3.90,280.0,2.43,8.80,234.0,0.72,185.0,2,18
2.0508538002773924,0.1877568779472954,3.50,278.0,2.47,8.90,256.0,0.80,187.0,2,19
2.0522689445214977,0.17997413037447987,6.40,251.0,2.47,9.60,264.0,0.81,182.0,2,20
2.0774866768377254,0.21189610263522884,6.90,246.0,2.41,9.40,233.0,0.74,176.0,2,21
2.0699180859916777,0.19584383911234396,7.10,266.0,2.46,9.50,244.0,0.76,180.0,2,22
2.0528000485436895,0.175512040221914,7.50,189.0,2.38,8.80,276.0,0.82,181.0,2,23
2.0671429403606103,0.2058504230235784,5.00,192.0,2.60,9.20,255.0,0.74,175.0,2,24
2.050337916782247,0.263206040221914,5.50,223.0,2.22,9.60,254.0,0.53,179.0,2,25
2.0638159264909843,0.27258549930651876,6.00,211.0,1.89,9.50,250.0,0.52,197.0,2,26
2.0478685048543688,0.2763797642163662,6.30,175.0,2.03,8.50,251.0,0.51,196.0,2,27
2.051598438280166,0.27904797919556174,7.30,179.0,1.97,9.00,277.0,0.47,200.0,2,28
